date,load
2019-09-16,96.0
2019-09-17,95.5
2019-09-18,95.3
2019-09-19,95.1
2019-09-20,93.8
2019-09-21,90.5
2019-09-22,91.2
2019-09-23,80.7
2019-09-24,79.9
2019-09-25,80.9
2019-09-26,89.9
2019-09-27,84.4
2019-09-28,80.8
2019-09-29,81.5
2019-09-30,81.7
2019-10-01,88.0
2019-10-02,90.4
2019-10-03,71.5
2019-10-04,71.9
2019-10-05,73.8
2019-10-06,71.8
2019-10-08,72.8
2019-10-09,74.0
2019-10-10,73.3
2019-10-11,91.0
2019-10-12,81.6
2019-10-13,81.0
2019-10-14,82.2
2019-10-15,90.0
2019-10-16,94.9
2019-10-17,92.6
2019-10-18,66.2
2019-10-19,68.2
2019-10-20,67.8
2019-10-21,65.6
2019-10-22,67.9
2019-10-23,68.4
2019-10-24,68.4
2019-10-25,94.1
2019-10-26,91.3
2019-10-27,93.9
2019-10-28,96.6
2019-10-29,103.9
2019-10-30,104.5
2019-10-31,89.8
2019-11-01,72.8
2019-11-02,74.8
2019-11-03,78.5
2019-11-04,77.8
2019-11-05,76.2
2019-11-06,77.9
2019-11-08,69.4
2019-11-09,73.3
2019-11-10,78.4
2019-11-11,70.4
2019-11-12,65.0
2019-11-13,65.2
2019-11-14,66.7
2019-11-15,64.2
2019-11-16,88.4
2019-11-17,88.8
2019-11-18,86.2
2019-11-19,86.0
2019-11-20,85.5
2019-11-21,84.3
2019-11-22,81.3
2019-11-23,72.0
2019-11-24,73.7
2019-11-25,74.1
2019-11-26,83.9
2019-11-27,83.6
2019-11-28,68.2
2019-11-29,74.9
2019-11-30,94.2
2019-12-01,105.6
2019-12-02,102.9
2019-12-03,82.2
2019-12-04,92.3
2019-12-05,87.1
2019-12-06,77.4
2019-12-08,74.9
2019-12-09,76.9
2019-12-10,80.4
2019-12-11,80.4
2019-12-12,81.9
2019-12-13,81.2
2019-12-14,81.3
2019-12-15,80.6
2019-12-16,80.0
2019-12-17,77.8
2019-12-18,78.5
2019-12-19,73.6
2019-12-20,71.2
2019-12-21,71.1
2019-12-22,75.1
2019-12-23,76.7
2019-12-24,76.5
2019-12-25,76.4
2019-12-26,76.2
2019-12-27,79.8
2019-12-28,75.8
2019-12-29,95.7
2019-12-30,99.2
2019-12-31,98.5
2020-01-01,96.5
2020-01-02,98.9
2020-01-03,100.1
2020-01-04,102.8
2020-01-05,73.1
2020-01-13,72.4
2020-01-14,74.9
2020-01-15,75.8
2020-01-16,76.4
2020-01-17,78.1
2020-01-18,75.4
2020-01-19,84.0
2020-01-20,85.1
2020-01-21,89.5
2020-01-22,88.3
2020-01-23,89.7
2020-01-24,90.6
2020-01-25,92.4
2020-01-26,85.9
2020-01-27,83.2
2020-01-28,89.0
2020-01-29,89.5
2020-01-30,89.3
2020-01-31,91.4
2020-02-01,93.6
2020-02-02,79.7
2020-02-03,77.2
2020-02-04,76.7
2020-02-05,78.3
2020-02-13,90.7
2020-02-14,86.2
2020-02-15,87.6
2020-02-16,71.6
2020-02-17,70.4
2020-02-18,68.9
2020-02-19,68.3
2020-02-20,70.8
2020-02-21,71.2
2020-02-22,68.3
2020-02-23,66.7
2020-02-24,74.0
2020-02-25,80.3
2020-02-26,82.2
2020-02-27,83.3
2020-02-28,87.7
2020-02-29,83.5
2020-03-01,64.2
2020-03-02,66.0
2020-03-03,64.6
2020-03-04,65.2
2020-03-05,65.4
2020-03-13,65.2
2020-03-14,65.0
2020-03-15,81.0
2020-03-16,79.7
2020-03-17,80.6
2020-03-18,84.0
2020-03-19,85.1
2020-03-20,89.5
2020-03-21,88.3
2020-03-22,69.1
2020-03-23,71.4
2020-03-24,69.4
2020-03-25,63.8
2020-03-26,63.0
2020-03-27,69.4
2020-03-28,70.5
2020-03-29,78.9
2020-03-30,75.9
2020-03-31,74.4
2020-04-01,71.2
2020-04-02,66.3
2020-04-03,60.4
2020-04-04,72.0
2020-04-05,88.8
2020-04-13,81.4
2020-04-14,79.0
2020-04-15,78.6
2020-04-16,80.9
2020-04-17,85.1
2020-04-18,83.3
2020-04-19,74.2
2020-04-20,72.9
2020-04-21,74.8
2020-04-22,73.6
2020-04-23,74.9
2020-04-24,72.4
2020-04-25,72.1
2020-04-26,80.5
2020-04-27,88.1
2020-04-28,89.1
2020-04-29,81.3
2020-04-30,89.4
2020-05-01,88.0
2020-05-02,91.6
2020-05-03,78.2
2020-05-04,76.2
2020-05-05,80.6
2020-05-13,69.7
2020-05-14,72.6
2020-05-15,73.6
2020-05-16,74.7
2020-05-17,76.0
2020-05-18,69.9
2020-05-19,68.9
2020-05-20,71.0
2020-05-21,72.0
2020-05-22,77.0
2020-05-23,84.3
2020-06-01,85.4
2020-06-02,86.0
2020-06-03,79.4
2020-06-04,75.1
2020-06-05,75.8
2020-07-01,74.0
2020-07-02,73.8
2020-07-03,94.8
2020-07-04,91.1
2020-07-05,93.6
2020-08-01,93.6
2020-08-02,90.3
2020-08-03,89.4
2020-08-04,91.4
2020-08-05,72.4
2020-09-01,71.6
2020-09-02,69.9
2020-09-03,69.3
2020-09-04,67.8
2020-09-05,68.6
2020-10-01,71.4
2020-10-02,76.5
2020-10-03,74.6
2020-10-04,80.4
2020-10-05,81.6
2020-11-01,81.0
2020-11-02,79.7
2020-11-03,80.6
2020-11-04,81.3
2020-11-05,95.3
2020-12-01,105.7
2020-12-02,112.3
2020-12-03,113.0
2020-12-04,111.6
2020-12-05,95.1
