date,load
2019-07-03,94.2
2019-07-04,96.9
2019-07-05,97.5
2019-07-06,95.0
2019-07-07,90.8
2019-07-08,76.5
2019-07-08,77.9
2019-07-09,70.6
2019-07-09,75.1
2019-07-10,75.2
2019-07-10,74.5
2019-07-11,70.8
2019-07-11,72.5
2019-07-12,70.7
2019-07-12,71.1
2019-07-13,71.6
2019-07-14,72.3
2019-07-15,71.2
2019-07-16,70.8
2019-07-17,81.1
2019-07-18,93.1
2019-07-19,87.0
2019-07-20,69.9
2019-07-21,79.3
2019-07-22,87.3
2019-07-23,91.3
2019-07-24,84.3
2019-07-25,84.5
2019-07-26,88.5
2019-07-27,91.1
2019-07-28,92.1
2019-07-29,92.2
2019-07-30,92.7
2019-07-31,83.8
2019-08-01,87.9
2019-08-02,89.6
2019-08-03,88.9
2019-08-04,85.9
2019-08-05,75.1
2019-08-06,76.7
2019-08-08,75.7
2019-08-09,76.3
2019-08-10,76.2
2019-08-11,74.8
2019-08-12,78.0
2019-08-13,79.2
2019-08-14,79.4
2019-08-15,85.3
2019-08-16,86.9
2019-08-17,86.5
2019-08-18,88.6
2019-08-19,88.7
2019-08-20,88.1
2019-08-21,86.0
2019-08-22,72.7
2019-08-23,75.8
2019-08-24,76.2
2019-08-25,76.8
2019-08-26,77.9
2019-08-27,77.0
2019-08-28,79.7
2019-08-29,97.0
2019-08-30,89.8
2019-08-31,90.6
2019-09-01,95.8
2019-09-02,100.0
2019-09-03,101.4
2019-09-04,103.6
2019-09-05,85.1
2019-09-06,89.8
2019-09-08,89.1
2019-09-09,83.7
2019-09-10,83.6
2019-09-11,84.4
2019-09-12,104.7
2019-09-13,105.6
2019-09-14,105.8
2019-09-15,102.1
2019-09-16,98.7
2019-09-17,101.8
2019-09-18,108.5
2019-09-19,102.1
2019-09-20,100.0
2019-09-21,99.6
2019-09-22,101.8
2019-09-23,93.6
2019-09-24,95.6
2019-09-25,95.9
2019-09-26,87.8
2019-09-27,87.1
2019-09-28,86.8
2019-09-29,89.5
2019-09-30,83.1
2019-10-01,78.2
2019-10-02,75.7
2019-10-03,81.2
2019-10-04,80.1
2019-10-05,79.5
2019-10-06,77.8
2019-10-08,82.9
2019-10-09,83.3
2019-10-10,84.7
2019-10-11,91.9
2019-10-12,90.3
2019-10-13,87.4
2019-10-14,90.4
2019-10-15,94.1
2019-10-16,91.0
2019-10-17,91.8
2019-10-18,77.0
2019-10-19,78.4
2019-10-20,77.8
2019-10-21,78.8
2019-10-22,79.3
2019-10-23,72.5
2019-10-24,78.7
2019-10-25,92.7
2019-10-26,87.9
2019-10-27,80.5
2019-10-28,80.3
2019-10-29,88.3
2019-10-30,97.4
2019-10-31,96.0
2019-11-01,78.2
2019-11-02,78.3
2019-11-03,78.9
2019-11-04,77.5
2019-11-05,78.3
2019-11-06,83.4
2019-11-08,79.5
2019-11-09,72.1
2019-11-10,71.7
2019-11-11,70.8
2019-11-12,71.2
2019-11-13,71.2
2019-11-14,70.8
2019-11-15,70.8
2019-11-16,96.9
2019-11-17,95.5
2019-11-18,96.3
2019-11-19,94.5
2019-11-20,97.5
2019-11-21,94.2
2019-11-22,91.9
2019-11-23,85.4
2019-11-24,86.6
2019-11-25,82.8
2019-11-26,89.0
2019-11-27,85.9
2019-11-28,70.7
2019-11-29,82.1
2019-11-30,92.4
2019-12-01,91.5
2019-12-02,92.2
2019-12-03,92.1
2019-12-04,92.8
2019-12-05,89.6
2019-12-06,86.9
2019-12-08,69.2
2019-12-09,72.9
2019-12-10,75.4
2019-12-11,75.0
2019-12-12,78.7
2019-12-13,79.4
2019-12-14,76.5
2019-12-15,73.7
2019-12-16,73.7
2019-12-17,78.7
2019-12-18,80.9
2019-12-19,82.6
2019-12-20,83.8
2019-12-21,83.8
2019-12-22,73.5
2019-12-23,74.4
2019-12-24,76.2
2019-12-25,76.9
2019-12-26,75.8
2019-12-27,75.8
2019-12-28,74.2
2019-12-29,78.9
2019-12-30,83.8
2019-12-31,86.5
2020-01-01,84.7
2020-01-02,85.4
2020-01-03,89.1
2020-01-04,93.9
2020-01-05,82.7
2020-01-13,69.6
2020-01-14,72.7
2020-01-15,81.3
2020-01-16,77.5
2020-01-17,77.6
2020-01-18,80.5
2020-01-19,82.5
2020-01-20,83.4
2020-01-21,87.3
2020-01-22,91.8
2020-01-23,96.0
2020-01-24,99.2
2020-01-25,102.8
2020-01-26,102.8
2020-01-27,101.7
2020-01-28,100.4
2020-01-29,100.5
2020-01-30,100.5
2020-01-31,101.6
2020-02-01,102.5
2020-02-02,82.8
2020-02-03,79.6
2020-02-04,83.7
2020-02-05,87.5
2020-02-13,88.3
2020-02-14,86.9
2020-02-15,87.7
2020-02-16,79.1
2020-02-17,79.0
2020-02-18,80.0
2020-02-19,84.2
2020-02-20,81.3
2020-02-21,79.3
2020-02-22,81.8
2020-02-23,96.3
2020-02-24,95.4
2020-02-25,95.2
2020-02-26,97.0
2020-02-27,95.4
2020-02-28,95.0
2020-02-29,94.1
2020-03-01,75.2
2020-03-02,75.8
2020-03-03,74.2
2020-03-04,69.7
2020-03-05,67.7
2020-03-13,72.9
2020-03-14,74.7
2020-03-15,81.1
2020-03-16,77.9
2020-03-17,79.0
2020-03-18,82.5
2020-03-19,83.4
2020-03-20,87.3
2020-03-21,91.8
2020-03-22,70.5
2020-03-23,73.8
2020-03-24,74.2
2020-03-25,72.4
2020-03-26,77.2
2020-03-27,75.1
2020-03-28,76.0
2020-03-29,75.7
2020-03-30,75.0
2020-03-31,75.9
2020-04-01,74.8
2020-04-02,73.8
2020-04-03,70.9
2020-04-04,72.5
2020-04-05,89.5
2020-04-13,93.2
2020-04-14,93.0
2020-04-15,94.4
2020-04-16,95.0
2020-04-17,92.2
2020-04-18,94.0
2020-04-19,81.3
2020-04-20,82.3
2020-04-21,81.0
2020-04-22,83.4
2020-04-23,83.0
2020-04-24,80.7
2020-04-25,82.0
2020-04-26,85.5
2020-04-27,90.6
2020-04-28,92.1
2020-04-29,89.6
2020-04-30,85.1
2020-05-01,85.6
2020-05-02,90.0
2020-05-03,77.3
2020-05-04,72.1
2020-05-05,70.8
2020-05-13,70.8
2020-05-14,65.6
2020-05-15,68.2
2020-05-16,67.9
2020-05-17,80.9
2020-05-18,77.7
2020-05-19,74.1
2020-05-20,75.6
2020-05-21,71.8
2020-05-22,72.8
2020-05-23,69.3
2020-06-01,71.7
2020-06-02,71.9
2020-06-03,71.5
2020-06-04,73.1
2020-06-05,72.8
2020-07-01,72.5
2020-07-02,73.0
2020-07-03,90.0
2020-07-04,89.7
2020-07-05,84.9
2020-08-01,88.5
2020-08-02,86.8
2020-08-03,85.2
2020-08-04,74.4
2020-08-05,91.3
2020-09-01,86.2
2020-09-02,84.3
2020-09-03,85.1
2020-09-04,83.5
2020-09-05,72.2
2020-10-01,81.2
2020-10-02,80.8
2020-10-03,73.1
2020-10-04,73.8
2020-10-05,79.8
2020-11-01,81.1
2020-11-02,77.9
2020-11-03,79.0
2020-11-04,99.0
2020-11-05,99.6
2020-12-01,100.4
2020-12-02,101.8
2020-12-03,103.0
2020-12-04,101.8
2020-12-05,102.4
