date,load
2019-11-21,24.0
2019-11-22,23.4
2019-11-23,22.5
2019-11-24,23.2
2019-11-25,23.4
2019-11-26,23.9
2019-11-27,24.0
2019-11-28,23.4
2019-11-29,19.2
2019-11-30,30.5
2019-12-01,31.8
2019-12-02,35.1
2019-12-03,34.9
2019-12-04,31.0
2019-12-05,31.8
2019-12-06,30.0
2019-12-08,26.5
2019-12-09,27.1
2019-12-10,27.5
2019-12-11,21.6
2019-12-12,21.5
2019-12-13,22.2
2019-12-14,22.1
2019-12-15,22.1
2019-12-16,22.6
2019-12-17,22.7
2019-12-18,23.1
2019-12-19,23.6
2019-12-20,22.8
2019-12-21,21.4
2019-12-22,21.3
2019-12-23,20.0
2019-12-24,21.1
2019-12-25,18.9
2019-12-26,19.0
2019-12-27,20.1
2019-12-28,19.7
2019-12-29,34.2
2019-12-30,35.0
2019-12-31,34.7
2020-01-01,34.1
2020-01-02,32.3
2020-01-03,31.5
2020-01-04,30.8
2020-01-05,22.6
2020-01-13,20.7
2020-01-14,21.4
2020-01-15,23.3
2020-01-16,23.6
2020-01-17,22.8
2020-01-18,22.3
2020-01-19,27.6
2020-01-20,28.7
2020-01-21,27.1
2020-01-22,27.2
2020-01-23,26.5
2020-01-24,28.1
2020-01-25,25.9
2020-01-26,21.3
2020-01-27,22.3
2020-01-28,24.3
2020-01-29,24.8
2020-01-30,25.4
2020-01-31,27.8
2020-02-01,23.6
2020-02-02,25.1
2020-02-03,22.0
2020-02-04,23.5
2020-02-05,26.1
2020-02-13,29.1
2020-02-14,27.6
2020-02-15,28.0
2020-02-16,23.0
2020-02-17,22.1
2020-02-18,21.8
2020-02-19,22.5
2020-02-20,23.0
2020-02-21,23.8
2020-02-22,23.4
2020-02-23,23.0
2020-02-24,23.9
2020-02-25,24.5
2020-02-26,23.1
2020-02-27,23.4
2020-02-28,24.4
2020-02-29,23.3
2020-03-01,22.6
2020-03-02,22.4
2020-03-03,22.0
2020-03-04,23.0
2020-03-05,22.4
2020-03-13,23.1
2020-03-14,21.6
2020-03-15,34.0
2020-03-16,30.9
2020-03-17,26.8
2020-03-18,27.6
2020-03-19,28.7
2020-03-20,27.1
2020-03-21,27.2
2020-03-22,19.1
2020-03-23,20.4
2020-03-24,20.3
2020-03-25,20.1
2020-03-26,18.2
2020-03-27,12.2
2020-03-28,17.5
2020-03-29,24.3
2020-03-30,25.4
2020-03-31,24.5
2020-04-01,24.9
2020-04-02,24.8
2020-04-03,24.2
2020-04-04,22.5
2020-04-05,23.6
2020-04-13,21.5
2020-04-14,21.1
2020-04-15,22.4
2020-04-16,22.8
2020-04-17,22.5
2020-04-18,22.5
2020-04-19,23.6
2020-04-20,23.4
2020-04-21,23.7
2020-04-22,23.9
2020-04-23,23.6
2020-04-24,23.2
2020-04-25,22.1
2020-04-26,28.3
2020-04-27,26.6
2020-04-28,29.9
2020-04-29,31.2
2020-04-30,30.3
2020-05-01,31.1
2020-05-02,29.3
2020-05-03,21.4
2020-05-04,24.6
2020-05-05,22.8
2020-05-13,21.9
2020-05-14,21.8
2020-05-15,23.0
2020-05-16,25.0
2020-05-17,22.4
2020-05-18,22.3
2020-05-19,22.7
2020-05-20,22.8
2020-05-21,23.9
2020-05-22,23.0
2020-05-23,20.9
2020-06-01,23.4
2020-06-02,22.0
2020-06-03,22.2
2020-06-04,21.5
2020-06-05,22.6
2020-07-01,21.5
2020-07-02,21.1
2020-07-03,35.5
2020-07-04,36.1
2020-07-05,34.0
2020-08-01,33.3
2020-08-02,35.2
2020-08-03,36.0
2020-08-04,33.3
2020-08-05,22.5
2020-09-01,20.3
2020-09-02,21.3
2020-09-03,22.5
2020-09-04,22.5
2020-09-05,22.2
2020-10-01,21.0
2020-10-02,33.0
2020-10-03,31.7
2020-10-04,30.9
2020-10-05,35.0
2020-11-01,34.0
2020-11-02,30.9
2020-11-03,26.8
2020-11-04,18.0
2020-11-05,19.8
2020-12-01,20.4
2020-12-02,23.3
2020-12-03,21.7
2020-12-04,24.2
2020-12-05,20.3
