date,load
2019-07-12,43.9
2019-07-13,44.4
2019-07-14,44.5
2019-07-15,43.0
2019-07-16,43.7
2019-07-17,46.2
2019-07-18,46.3
2019-07-19,45.2
2019-07-20,45.4
2019-07-21,40.9
2019-07-22,45.7
2019-07-23,46.4
2019-07-24,47.8
2019-07-25,47.9
2019-07-26,47.6
2019-07-27,42.9
2019-07-28,43.0
2019-07-29,43.4
2019-07-30,42.3
2019-07-31,49.3
2019-08-01,44.9
2019-08-02,45.9
2019-08-03,44.9
2019-08-04,45.4
2019-08-05,44.2
2019-08-06,41.0
2019-08-08,43.0
2019-08-09,43.3
2019-08-10,44.2
2019-08-11,45.3
2019-08-12,43.4
2019-08-13,44.9
2019-08-14,41.2
2019-08-15,49.1
2019-08-16,48.8
2019-08-17,51.6
2019-08-18,47.0
2019-08-19,50.2
2019-08-20,49.5
2019-08-21,47.6
2019-08-22,48.8
2019-08-23,48.9
2019-08-24,50.2
2019-08-25,48.1
2019-08-26,50.9
2019-08-27,48.0
2019-08-28,50.6
2019-08-29,39.7
2019-08-30,41.2
2019-08-31,42.2
2019-09-01,39.1
2019-09-02,42.7
2019-09-03,43.0
2019-09-04,40.0
2019-09-05,42.6
2019-09-06,43.1
2019-09-08,46.0
2019-09-09,44.8
2019-09-10,47.3
2019-09-11,47.7
2019-09-12,39.9
2019-09-13,41.3
2019-09-14,43.0
2019-09-15,42.7
2019-09-16,41.5
2019-09-17,43.1
2019-09-18,40.5
2019-09-19,41.6
2019-09-20,39.3
2019-09-21,39.4
2019-09-22,46.7
2019-09-23,44.7
2019-09-24,44.7
2019-09-25,43.0
2019-09-26,40.8
2019-09-27,40.3
2019-09-28,38.9
2019-09-29,41.3
2019-09-30,30.5
2019-10-01,39.9
2019-10-02,40.0
2019-10-03,50.2
2019-10-04,52.5
2019-10-05,48.5
2019-10-06,50.3
2019-10-08,51.6
2019-10-09,50.4
2019-10-10,49.0
2019-10-11,46.6
2019-10-12,46.5
2019-10-13,45.9
2019-10-14,46.0
2019-10-15,46.1
2019-10-16,45.9
2019-10-17,46.8
2019-10-18,33.6
2019-10-19,38.1
2019-10-20,43.8
2019-10-21,42.2
2019-10-22,49.6
2019-10-23,49.9
2019-10-24,50.0
2019-10-25,42.9
2019-10-26,38.7
2019-10-27,35.7
2019-10-28,40.3
2019-10-29,38.5
2019-10-30,33.5
2019-10-31,38.8
2019-11-01,40.7
2019-11-02,40.4
2019-11-03,43.2
2019-11-04,40.7
2019-11-05,42.9
2019-11-06,39.7
2019-11-08,42.4
2019-11-09,36.2
2019-11-10,38.1
2019-11-11,39.3
2019-11-12,39.2
2019-11-13,38.8
2019-11-14,41.8
2019-11-15,42.0
2019-11-16,45.8
2019-11-17,45.5
2019-11-18,47.3
2019-11-19,46.9
2019-11-20,45.8
2019-11-21,47.1
2019-11-22,43.2
2019-11-23,50.0
2019-11-24,49.4
2019-11-25,46.9
2019-11-26,46.7
2019-11-27,38.6
2019-11-28,42.8
2019-11-29,42.2
2019-11-30,47.7
2019-12-01,42.0
2019-12-02,41.0
2019-12-03,48.3
2019-12-04,48.9
2019-12-05,46.9
2019-12-06,46.8
2019-12-08,36.1
2019-12-09,40.4
2019-12-10,42.3
2019-12-11,43.2
2019-12-12,38.3
2019-12-13,43.2
2019-12-14,43.8
2019-12-15,50.4
2019-12-16,53.0
2019-12-17,51.8
2019-12-18,46.4
2019-12-19,48.3
2019-12-20,48.1
2019-12-21,48.8
2019-12-22,46.0
2019-12-23,47.2
2019-12-24,46.9
2019-12-25,45.9
2019-12-26,38.9
2019-12-27,44.2
2019-12-28,47.7
2019-12-29,40.0
2019-12-30,42.8
2019-12-31,42.9
2020-01-01,44.9
2020-01-02,41.3
2020-01-03,42.2
2020-01-04,39.7
2020-01-05,48.8
2020-01-13,47.9
2020-01-14,46.2
2020-01-15,41.4
2020-01-16,44.4
2020-01-17,48.8
2020-01-18,46.2
2020-01-19,44.1
2020-01-20,40.8
2020-01-21,42.0
2020-01-22,42.4
2020-01-23,43.5
2020-01-24,40.1
2020-01-25,40.7
2020-01-26,41.3
2020-01-27,43.9
2020-01-28,41.0
2020-01-29,45.9
2020-01-30,42.8
2020-01-31,42.2
2020-02-01,44.2
2020-02-02,38.8
2020-02-03,35.2
2020-02-04,39.9
2020-02-05,39.9
2020-02-13,40.6
2020-02-14,40.0
2020-02-15,38.6
2020-02-16,45.8
2020-02-17,51.3
2020-02-18,51.3
2020-02-19,52.3
2020-02-20,53.0
2020-02-21,54.2
2020-02-22,54.2
2020-02-23,46.4
2020-02-24,45.0
2020-02-25,45.8
2020-02-26,47.2
2020-02-27,46.4
2020-02-28,43.4
2020-02-29,46.5
2020-03-01,52.0
2020-03-02,49.9
2020-03-03,51.9
2020-03-04,53.8
2020-03-05,53.2
2020-03-13,52.5
2020-03-14,47.6
2020-03-15,41.9
2020-03-16,41.0
2020-03-17,43.0
2020-03-18,44.1
2020-03-19,40.8
2020-03-20,42.0
2020-03-21,42.4
2020-03-22,40.7
2020-03-23,40.6
2020-03-24,43.4
2020-03-25,42.9
2020-03-26,41.2
2020-03-27,41.7
2020-03-28,43.7
2020-03-29,43.6
2020-03-30,43.3
2020-03-31,40.1
2020-04-01,17.8
2020-04-02,18.9
2020-04-03,24.5
2020-04-04,31.3
2020-04-05,48.5
2020-04-13,48.4
2020-04-14,46.9
2020-04-15,46.0
2020-04-16,47.9
2020-04-17,46.4
2020-04-18,45.3
2020-04-19,49.6
2020-04-20,50.8
2020-04-21,51.0
2020-04-22,29.2
2020-04-23,35.9
2020-04-24,42.8
2020-04-25,46.4
2020-04-26,42.6
2020-04-27,42.4
2020-04-28,47.6
2020-04-29,47.5
2020-04-30,47.9
2020-05-01,47.5
2020-05-02,46.0
2020-05-03,37.8
2020-05-04,38.7
2020-05-05,40.7
2020-05-13,39.2
2020-05-14,41.9
2020-05-15,44.1
2020-05-16,42.9
2020-05-17,50.2
2020-05-18,53.6
2020-05-19,50.2
2020-05-20,49.7
2020-05-21,51.1
2020-05-22,50.7
2020-05-23,49.9
2020-06-01,44.3
2020-06-02,44.4
2020-06-03,45.3
2020-06-04,46.4
2020-06-05,45.9
2020-07-01,46.4
2020-07-02,45.4
2020-07-03,39.5
2020-07-04,41.2
2020-07-05,40.3
2020-08-01,38.6
2020-08-02,39.8
2020-08-03,40.2
2020-08-04,39.3
2020-08-05,46.8
2020-09-01,46.9
2020-09-02,45.4
2020-09-03,45.7
2020-09-04,46.8
2020-09-05,49.2
2020-10-01,47.4
2020-10-02,44.4
2020-10-03,45.6
2020-10-04,45.9
2020-10-05,41.6
2020-11-01,41.9
2020-11-02,41.0
2020-11-03,43.0
2020-11-04,44.5
2020-11-05,45.4
2020-12-01,45.4
2020-12-02,45.2
2020-12-03,45.2
2020-12-04,43.0
2020-12-05,42.6
