date,load
2019-04-19,5.5
2019-04-20,3.6
2019-04-21,3.5
2019-04-22,3.3
2019-04-23,3.4
2019-04-24,3.5
2019-04-25,3.4
2019-04-26,3.4
2019-04-27,3.3
2019-04-28,3.5
2019-04-29,3.7
2019-04-30,3.8
2019-05-02,3.3
2019-05-03,3.5
2019-05-04,3.4
2019-05-05,4.7
2019-05-06,4.2
2019-05-07,4.3
2019-05-08,4.5
2019-05-09,4.4
2019-05-10,4.7
2019-05-11,4.1
2019-05-12,5.6
2019-05-13,4.8
2019-05-14,4.9
2019-05-15,4.7
2019-05-16,5.0
2019-05-17,4.6
2019-05-18,4.8
2019-05-19,4.3
2019-05-20,5.3
2019-05-21,5.6
2019-05-22,5.4
2019-05-23,5.1
2019-05-24,5.1
2019-05-25,4.5
2019-05-26,3.1
2019-05-27,3.5
2019-05-28,3.6
2019-05-29,3.5
2019-05-30,3.2
2019-05-31,3.1
2019-06-02,3.6
2019-06-03,5.0
2019-06-04,4.7
2019-06-05,3.8
2019-06-06,4.1
2019-06-07,3.9
2019-06-08,3.7
2019-06-09,4.1
2019-06-10,3.9
2019-06-11,3.8
2019-06-12,3.9
2019-06-13,3.7
2019-06-14,3.8
2019-06-15,3.4
2019-06-16,3.1
2019-06-17,4.4
2019-06-18,5.1
2019-06-19,5.2
2019-06-20,4.7
2019-06-21,3.6
2019-06-22,3.6
2019-06-23,5.2
2019-06-24,3.5
2019-06-25,3.5
2019-06-26,4.5
2019-06-27,3.4
2019-06-28,3.5
2019-06-29,3.4
2019-06-30,3.3
2019-07-01,4.9
2019-07-02,5.0
2019-07-03,5.3
2019-07-04,5.3
2019-07-05,5.1
2019-07-06,4.4
2019-07-07,4.6
2019-07-08,3.3
2019-07-08,3.4
2019-07-09,3.5
2019-07-09,3.3
2019-07-10,2.9
2019-07-10,2.9
2019-07-11,3.5
2019-07-11,2.9
2019-07-12,3.5
2019-07-12,3.5
2019-07-13,4.0
2019-07-14,3.6
2019-07-15,3.6
2019-07-16,3.3
2019-07-17,3.9
2019-07-18,3.9
2019-07-19,3.9
2019-07-20,3.8
2019-07-21,3.8
2019-07-22,4.0
2019-07-23,3.9
2019-07-24,3.9
2019-07-25,4.0
2019-07-26,3.8
2019-07-27,3.8
2019-07-28,3.6
2019-07-29,3.9
2019-07-30,3.9
2019-07-31,5.0
2019-08-01,5.7
2019-08-02,5.8
2019-08-03,5.4
2019-08-04,5.4
2019-08-05,5.1
2019-08-06,5.3
2019-08-08,4.6
2019-08-09,5.5
2019-08-10,4.1
2019-08-11,3.7
2019-08-12,3.7
2019-08-13,4.1
2019-08-14,4.7
2019-08-15,3.4
2019-08-16,3.5
2019-08-17,3.5
2019-08-18,3.2
2019-08-19,3.4
2019-08-20,3.4
2019-08-21,3.2
2019-08-22,3.4
2019-08-23,3.5
2019-08-24,3.5
2019-08-25,3.6
2019-08-26,3.4
2019-08-27,3.5
2019-08-28,3.5
2019-08-29,5.9
2019-08-30,5.3
2019-08-31,5.2
2019-09-01,5.8
2019-09-02,5.0
2019-09-03,5.1
2019-09-04,4.8
2019-09-05,3.9
2019-09-06,3.8
2019-09-08,3.8
2019-09-09,3.8
2019-09-10,3.9
2019-09-11,3.8
2019-09-12,3.9
2019-09-13,4.2
2019-09-14,5.3
2019-09-15,5.0
2019-09-16,4.7
2019-09-17,5.0
2019-09-18,6.2
2019-09-19,3.7
2019-09-20,4.6
2019-09-21,4.2
2019-09-22,4.5
2019-09-23,4.4
2019-09-24,3.6
2019-09-25,4.3
2019-09-26,4.5
2019-09-27,4.8
2019-09-28,4.6
2019-09-29,4.8
2019-09-30,4.9
2019-10-01,4.6
2019-10-02,4.9
2019-10-03,3.9
2019-10-04,3.8
2019-10-05,3.9
2019-10-06,4.1
2019-10-08,4.2
2019-10-09,4.1
2019-10-10,4.0
2019-10-11,4.6
2019-10-12,4.0
2019-10-13,4.2
2019-10-14,4.4
2019-10-15,4.4
2019-10-16,4.2
2019-10-17,4.0
2019-10-18,3.5
2019-10-19,3.7
2019-10-20,3.8
2019-10-21,3.7
2019-10-22,3.6
2019-10-23,3.5
2019-10-24,3.4
2019-10-25,5.5
2019-10-26,4.7
2019-10-27,5.4
2019-10-28,4.7
2019-10-29,4.5
2019-10-30,4.8
2019-10-31,4.5
2019-11-01,3.1
2019-11-02,4.0
2019-11-03,4.3
2019-11-04,3.4
2019-11-05,3.2
2019-11-06,3.2
2019-11-08,2.4
2019-11-09,4.3
2019-11-10,3.6
2019-11-11,4.0
2019-11-12,4.1
2019-11-13,4.0
2019-11-14,3.8
2019-11-15,3.5
2019-11-16,3.6
2019-11-17,4.0
2019-11-18,3.8
2019-11-19,3.9
2019-11-20,3.9
2019-11-21,4.3
2019-11-22,4.0
2019-11-23,4.3
2019-11-24,3.4
2019-11-25,3.8
2019-11-26,3.9
2019-11-27,3.9
2019-11-28,3.8
2019-11-29,3.3
2019-11-30,4.8
2019-12-01,5.8
2019-12-02,6.2
2019-12-03,5.1
2019-12-04,5.4
2019-12-05,5.0
2019-12-06,5.1
2019-12-08,4.7
2019-12-09,4.2
2019-12-10,4.5
2019-12-11,4.6
2019-12-12,4.1
2019-12-13,4.2
2019-12-14,4.2
2019-12-15,3.4
2019-12-16,3.6
2019-12-17,3.5
2019-12-18,3.6
2019-12-19,3.8
2019-12-20,3.6
2019-12-21,3.4
2019-12-22,3.4
2019-12-23,3.4
2019-12-24,3.4
2019-12-25,3.2
2019-12-26,3.3
2019-12-27,3.4
2019-12-28,3.4
2019-12-29,4.9
2019-12-30,4.9
2019-12-31,5.0
2020-01-01,4.8
2020-01-02,4.7
2020-01-03,4.8
2020-01-04,4.8
2020-01-05,3.9
2020-01-13,3.4
2020-01-14,3.5
2020-01-15,3.8
2020-01-16,4.0
2020-01-17,3.9
2020-01-18,3.9
2020-01-19,4.5
2020-01-20,4.6
2020-01-21,4.6
2020-01-22,4.5
2020-01-23,3.6
2020-01-24,4.1
2020-01-25,4.1
2020-01-26,3.2
2020-01-27,3.0
2020-01-28,3.0
2020-01-29,3.6
2020-01-30,4.7
2020-01-31,4.7
2020-02-01,3.9
2020-02-02,3.8
2020-02-03,4.5
2020-02-04,4.2
2020-02-05,3.8
2020-02-13,4.1
2020-02-14,4.4
2020-02-15,4.3
2020-02-16,3.5
2020-02-17,3.4
2020-02-18,3.6
2020-02-19,4.1
2020-02-20,4.2
2020-02-21,4.0
2020-02-22,3.8
2020-02-23,4.6
2020-02-24,4.9
2020-02-25,4.5
2020-02-26,4.9
2020-02-27,5.1
2020-02-28,5.1
2020-02-29,4.4
2020-03-01,3.3
2020-03-02,3.5
2020-03-03,3.9
2020-03-04,3.4
2020-03-05,4.1
2020-03-13,3.6
2020-03-14,3.5
2020-03-15,5.6
2020-03-16,5.2
2020-03-17,4.3
2020-03-18,4.5
2020-03-19,4.6
2020-03-20,4.6
2020-03-21,4.5
2020-03-22,3.4
2020-03-23,4.0
2020-03-24,4.0
2020-03-25,4.5
2020-03-26,3.4
2020-03-27,3.8
2020-03-28,3.9
2020-03-29,4.1
2020-03-30,4.0
2020-03-31,4.1
2020-04-01,4.2
2020-04-02,3.8
2020-04-03,3.4
2020-04-04,2.8
2020-04-05,3.4
2020-04-13,3.2
2020-04-14,3.2
2020-04-15,3.4
2020-04-16,3.3
2020-04-17,3.2
2020-04-18,3.2
2020-04-19,3.6
2020-04-20,3.7
2020-04-21,3.9
2020-04-22,3.8
2020-04-23,3.7
2020-04-24,3.8
2020-04-25,3.8
2020-04-26,4.0
2020-04-27,4.5
2020-04-28,5.3
2020-04-29,5.1
2020-04-30,5.0
2020-05-01,4.9
2020-05-02,4.6
2020-05-03,3.9
2020-05-04,3.6
2020-05-05,3.4
2020-05-13,3.3
2020-05-14,1.4
2020-05-15,3.3
2020-05-16,4.6
2020-05-17,3.4
2020-05-18,3.5
2020-05-19,3.1
2020-05-20,3.6
2020-05-21,3.7
2020-05-22,3.4
2020-05-23,3.4
2020-06-01,2.6
2020-06-02,3.4
2020-06-03,3.3
2020-06-04,3.4
2020-06-05,3.9
2020-07-01,3.7
2020-07-02,3.5
2020-07-03,4.7
2020-07-04,5.0
2020-07-05,5.2
2020-08-01,5.2
2020-08-02,5.2
2020-08-03,4.9
2020-08-04,4.8
2020-08-05,3.5
2020-09-01,3.4
2020-09-02,3.5
2020-09-03,3.5
2020-09-04,3.6
2020-09-05,3.6
2020-10-01,3.4
2020-10-02,5.3
2020-10-03,4.8
2020-10-04,5.0
2020-10-05,5.1
2020-11-01,5.6
2020-11-02,5.2
2020-11-03,4.3
2020-11-04,2.6
2020-11-05,2.4
2020-12-01,2.4
2020-12-02,3.3
2020-12-03,3.6
2020-12-04,3.3
2020-12-05,3.3
